Game_ID,Usuario,Rating_Usuario,Apertura,Color,Fin_Teoria,ACL_Post_Teo,Victoria,Accuracy,acl_winsorized,accuracy_game,AccAjustada,teoria_norm,game_prep_score,game_risk_index,is_theory_expert,is_feeling_natural,is_critical_point,color_bin,win_rate_user,avg_teoria_user,avg_acl_user,std_acl_user,n_games_user,accuracy_user,consistency_score,delta_acl_vs_user,nivel_3class,nivel_num
QIQYiT5m,Bafana2018,1665,Horwitz Defense,Blancas,9,,1.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
66BM66SX,Bafana2018,1665,French Defense,Negras,9,,0.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
rFcgwWj7,Bafana2018,1665,French Defense,Negras,9,,1.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
w0c2iRE8,Bafana2018,1665,Benoni Defense,Blancas,8,,0.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
95KsOPdy,Bafana2018,1665,Englund Gambit,Negras,4,,1.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
yJiwRDyo,Bafana2018,1665,Queen's Pawn Game,Blancas,10,,0.0,100.0,,100.0,90.0,0.6666666666666666,0.6667,0.0,1,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
WY8jLWwQ,Bafana2018,1665,French Defense,Negras,15,,0.0,100.0,,100.0,85.0,1.0,1.0,0.0,1,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
McA2AjLF,Bafana2018,1665,French Defense,Negras,9,,1.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
NmTi5KkO,Bafana2018,1665,Queen's Pawn Game,Blancas,5,,1.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
vs8iXXmU,Bafana2018,1665,French Defense,Negras,6,,0.0,100.0,,100.0,94.0,0.4,0.4,0.0,0,1,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
3djysxp1,Bafana2018,1665,Englund Gambit,Negras,4,,0.5,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
H7TqzqPs,Bafana2018,1665,Queen's Pawn Game,Blancas,10,,1.0,100.0,,100.0,90.0,0.6666666666666666,0.6667,0.0,1,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
IKWIaVo5,Bafana2018,1665,Van't Kruijs Opening,Negras,4,,1.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
hFqGve2v,Bafana2018,1665,Horwitz Defense,Blancas,9,,1.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
VRrgwAb8,Bafana2018,1665,English Defense,Blancas,9,,0.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
tfpqstOb,Bafana2018,1665,French Defense,Negras,11,,1.0,100.0,,100.0,89.0,0.7333333333333333,0.7333,0.0,1,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
kmxvEcTh,Bafana2018,1665,Englund Gambit,Blancas,7,,1.0,100.0,,100.0,93.0,0.4666666666666667,0.4667,0.0,0,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
J71EEEcF,Bafana2018,1665,Nimzo-Larsen Attack,Negras,6,,0.0,100.0,,100.0,94.0,0.4,0.4,0.0,0,1,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
HKOhnUkf,Bafana2018,1665,Horwitz Defense,Negras,7,,1.0,100.0,,100.0,93.0,0.4666666666666667,0.4667,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
yVJLQLdu,Bafana2018,1665,Indian Defense,Blancas,9,,1.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
SdpoM9pF,Bafana2018,1665,Queen's Pawn Game,Blancas,12,,1.0,100.0,,100.0,88.0,0.8,0.8,0.0,1,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
bLuJ5t4R,Bafana2018,1665,French Defense,Negras,10,,0.0,100.0,,100.0,90.0,0.6666666666666666,0.6667,0.0,1,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
IsRhEi8Q,Bafana2018,1665,Zukertort Opening,Negras,8,,0.5,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
d8SUrDih,Bafana2018,1665,Queen's Pawn Game,Blancas,8,,1.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
7N2ibqEG,Bafana2018,1665,Horwitz Defense,Negras,8,,0.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
tHCTchjd,Bafana2018,1665,French Defense,Negras,9,,1.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
r5U2nAgH,Bafana2018,1665,Englund Gambit,Negras,4,,0.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
qHED9a6n,Bafana2018,1665,Queen's Pawn Game,Blancas,9,,1.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
5JHtqbGV,Bafana2018,1665,French Defense,Negras,11,,1.0,100.0,,100.0,89.0,0.7333333333333333,0.7333,0.0,1,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
57EWMOJn,Bafana2018,1665,Queen's Pawn Game,Blancas,11,,1.0,100.0,,100.0,89.0,0.7333333333333333,0.7333,0.0,1,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
ckBontQ1,Bafana2018,1665,French Defense,Negras,12,,0.5,100.0,,100.0,88.0,0.8,0.8,0.0,1,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
rShlU6We,Bafana2018,1665,Horwitz Defense,Negras,8,,0.5,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
WWWiFeH7,Bafana2018,1665,French Defense,Negras,8,,0.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
a4pi1cbz,Bafana2018,1665,Queen's Pawn Game,Blancas,5,,0.5,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
zjfFjKSw,Bafana2018,1665,French Defense,Negras,8,,1.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
vzydOCjV,Bafana2018,1665,Queen's Pawn Game,Blancas,4,,1.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
a1VVTUJP,Bafana2018,1665,King's Indian Attack,Negras,6,,1.0,100.0,,100.0,94.0,0.4,0.4,0.0,0,1,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
BvzPl7IC,Bafana2018,1665,Englund Gambit,Blancas,11,,1.0,100.0,,100.0,89.0,0.7333333333333333,0.7333,0.0,1,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
1SbrVldH,Bafana2018,1665,Englund Gambit,Negras,4,,1.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
EVxBUcCm,Bafana2018,1665,Wade Defense,Blancas,7,,0.0,100.0,,100.0,93.0,0.4666666666666667,0.4667,0.0,0,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
dE2jTWPg,Bafana2018,1665,Horwitz Defense,Negras,8,,1.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
aVSPLky3,Bafana2018,1665,Queen's Pawn Game,Blancas,7,,1.0,100.0,,100.0,93.0,0.4666666666666667,0.4667,0.0,0,0,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
GL9VtKub,Bafana2018,1665,Englund Gambit,Negras,9,,1.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
ihmqtqEV,Bafana2018,1665,Nimzo-Larsen Attack,Negras,4,,0.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,0,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
YlvEjMKo,Bafana2018,1665,Queen's Pawn Game,Blancas,5,,1.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.59375,8.333333333333334,,0.0,192,100.0,,,intermedio,0.466
EH9zeSuN,lexx777,1560,Bird Opening,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
uPlAekch,lexx777,1560,Englund Gambit,Negras,6,,1.0,100.0,,100.0,94.0,0.4,0.4,0.0,0,1,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
FkNkFdfR,lexx777,1560,Bird Opening,Blancas,7,,1.0,100.0,,100.0,93.0,0.4666666666666667,0.4667,0.0,0,0,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
RISCEarz,lexx777,1560,Bird Opening,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
Fw68xYjO,lexx777,1560,French Defense,Negras,10,,0.0,100.0,,100.0,90.0,0.6666666666666666,0.6667,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
FbtsHb7K,lexx777,1560,Bird Opening,Blancas,3,,0.0,100.0,,100.0,97.0,0.2,0.2,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
GfgGDaje,lexx777,1560,French Defense,Negras,8,,1.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
iJ4mQbEX,lexx777,1560,Bird Opening,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
WCEItDgA,lexx777,1560,Sicilian Defense,Negras,6,,1.0,100.0,,100.0,94.0,0.4,0.4,0.0,0,1,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
T3qHeo5c,lexx777,1560,Bird Opening,Blancas,4,,1.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
TRMwbP0s,lexx777,1560,French Defense,Negras,14,,1.0,100.0,,100.0,86.0,0.9333333333333333,0.9333,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
ANkKDs1c,lexx777,1560,Bird Opening,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
uHr4dlPx,lexx777,1560,French Defense,Negras,2,,1.0,100.0,,100.0,98.0,0.13333333333333333,0.1333,0.0,0,1,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
JxBI5yPL,lexx777,1560,Bird Opening,Blancas,3,,1.0,100.0,,100.0,97.0,0.2,0.2,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
vsY5H0VT,lexx777,1560,Bird Opening,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
fjMak6xm,lexx777,1560,Bird Opening,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
y5ROH7vj,lexx777,1560,French Defense,Negras,10,,1.0,100.0,,100.0,90.0,0.6666666666666666,0.6667,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
81qpR9G4,lexx777,1560,French Defense,Negras,8,,0.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
anrAZpd3,lexx777,1560,Bird Opening,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
jL7Ei3IP,lexx777,1560,French Defense,Negras,8,,0.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
Tgx4apKi,lexx777,1560,Bird Opening,Blancas,7,,0.0,100.0,,100.0,93.0,0.4666666666666667,0.4667,0.0,0,0,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
s4lbAmbF,lexx777,1560,French Defense,Negras,6,,0.0,100.0,,100.0,94.0,0.4,0.4,0.0,0,1,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
Tr3AdXDg,lexx777,1560,Bird Opening,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
OvtSpCVE,lexx777,1560,French Defense,Negras,15,,0.0,100.0,,100.0,85.0,1.0,1.0,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
WN7MRMED,lexx777,1560,Bird Opening,Blancas,9,,1.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
lWFk4WMC,lexx777,1560,French Defense,Negras,13,,0.0,100.0,,100.0,87.0,0.8666666666666667,0.8667,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
VkommsYf,lexx777,1560,Bird Opening,Blancas,5,,1.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
uyty6Iwx,lexx777,1560,Bird Opening,Blancas,8,,0.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
KEIHRwZE,lexx777,1560,French Defense,Negras,8,,0.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
r2a3PFGR,lexx777,1560,French Defense,Negras,11,,1.0,100.0,,100.0,89.0,0.7333333333333333,0.7333,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
ZOqFeBs9,lexx777,1560,French Defense,Negras,10,,1.0,100.0,,100.0,90.0,0.6666666666666666,0.6667,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
kZMX8MOu,lexx777,1560,Bird Opening,Blancas,4,,0.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
FjEaidig,lexx777,1560,Sicilian Defense,Negras,11,,1.0,100.0,,100.0,89.0,0.7333333333333333,0.7333,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
AplHhtC4,lexx777,1560,Bird Opening,Blancas,3,,0.0,100.0,,100.0,97.0,0.2,0.2,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
xa16RBvt,lexx777,1560,French Defense,Negras,12,,1.0,100.0,,100.0,88.0,0.8,0.8,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
AC0VPuww,lexx777,1560,Bird Opening,Blancas,4,,1.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
pZRdelO6,lexx777,1560,Bird Opening,Blancas,5,,1.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
qmKIQe4T,lexx777,1560,French Defense,Negras,10,,1.0,100.0,,100.0,90.0,0.6666666666666666,0.6667,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
NNDlb9bD,lexx777,1560,Bird Opening,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
R166J5O9,lexx777,1560,Sicilian Defense,Negras,12,,1.0,100.0,,100.0,88.0,0.8,0.8,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
nHJhGWj2,lexx777,1560,Bird Opening,Blancas,3,,1.0,100.0,,100.0,97.0,0.2,0.2,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
eGRvELNu,lexx777,1560,Sicilian Defense,Negras,8,,1.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
XHyGdnjI,lexx777,1560,Bird Opening,Blancas,9,,0.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
iN9ZpN9O,lexx777,1560,Sicilian Defense,Negras,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
Hok6eEjb,lexx777,1560,French Defense,Negras,15,,0.0,100.0,,100.0,85.0,1.0,1.0,0.0,1,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
FCKiSfVP,lexx777,1560,Bird Opening,Blancas,4,,1.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
H2zBIP4N,lexx777,1560,French Defense,Negras,7,,1.0,100.0,,100.0,93.0,0.4666666666666667,0.4667,0.0,0,0,0,0,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
Z9OlxAWd,lexx777,1560,Bird Opening,Blancas,4,,1.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,1,0.47577092511013214,7.11453744493392,,0.0,227,100.0,,,intermedio,0.424
3ha5m92d,Neymar-M,883,Zukertort Opening,Negras,6,,1.0,100.0,,100.0,94.0,0.4,0.4,0.0,0,1,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
0aAvAwkj,Neymar-M,883,Scandinavian Defense,Blancas,4,,1.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
r81lJmjy,Neymar-M,883,Sicilian Defense,Negras,5,,1.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
QYtg59Eu,Neymar-M,883,Petrov's Defense,Blancas,8,,1.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
01EguoAf,Neymar-M,883,Ruy Lopez,Blancas,13,,0.5,100.0,,100.0,87.0,0.8666666666666667,0.8667,0.0,1,0,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
J7Yubsp2,Neymar-M,883,King's Pawn Game,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
2RytZlmM,Neymar-M,883,Owen Defense,Negras,4,,0.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
FESDNC3Y,Neymar-M,883,Sicilian Defense,Blancas,6,,0.0,100.0,,100.0,94.0,0.4,0.4,0.0,0,1,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
8lA2JR0n,Neymar-M,883,Italian Game,Negras,6,,1.0,100.0,,100.0,94.0,0.4,0.4,0.0,0,1,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
ltJlWX6U,Neymar-M,883,Scotch Game,Blancas,8,,0.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
V467a2yL,Neymar-M,883,Alekhine Defense,Blancas,9,,1.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
JtA4OfyZ,Neymar-M,883,Scandinavian Defense,Negras,0,,0.0,100.0,,100.0,100.0,0.0,0.0,0.0,0,1,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
izMzNjYS,Neymar-M,883,King's Pawn Game,Blancas,2,,0.0,100.0,,100.0,98.0,0.13333333333333333,0.1333,0.0,0,1,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
bxA48fT3,Neymar-M,883,Zukertort Opening,Negras,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
b2agGhh1,Neymar-M,883,Scotch Game,Blancas,9,,0.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
mkJTvMWf,Neymar-M,883,Queen's Pawn Game,Negras,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
D3EGcTpM,Neymar-M,883,?,Negras,0,,0.5,100.0,,100.0,100.0,0.0,0.0,0.0,0,1,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
0Bflped6,Neymar-M,883,?,Blancas,0,,0.0,100.0,,100.0,100.0,0.0,0.0,0.0,0,1,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
LJ9Ycxfz,Neymar-M,883,?,Negras,0,,0.0,100.0,,100.0,100.0,0.0,0.0,0.0,0,1,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
9S2gGfSS,Neymar-M,883,Center Game,Blancas,10,,0.0,100.0,,100.0,90.0,0.6666666666666666,0.6667,0.0,1,0,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
o9VOzF3s,Neymar-M,883,Scotch Game,Blancas,10,,1.0,100.0,,100.0,90.0,0.6666666666666666,0.6667,0.0,1,0,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
Auc8JHoA,Neymar-M,883,Italian Game,Negras,9,,0.0,100.0,,100.0,91.0,0.6,0.6,0.0,0,0,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
3Nd3Opka,Neymar-M,883,Scotch Game,Blancas,8,,1.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
Qs8PTY6E,Neymar-M,883,Italian Game,Negras,5,,1.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
4m12xKAi,Neymar-M,883,Nimzowitsch Defense,Blancas,4,,0.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
je1EeJAo,Neymar-M,883,Mieses Opening,Negras,4,,0.0,100.0,,100.0,96.0,0.26666666666666666,0.2667,0.0,0,1,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
Vz3d8vf3,Neymar-M,883,Zukertort Opening,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
KVhZLo48,Neymar-M,883,Ponziani Opening,Negras,8,,0.0,100.0,,100.0,92.0,0.5333333333333333,0.5333,0.0,0,0,0,0,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
W4gu8NGT,Neymar-M,883,Modern Defense,Blancas,5,,0.0,100.0,,100.0,95.0,0.3333333333333333,0.3333,0.0,0,1,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
WxJzKwdz,Neymar-M,883,Petrov's Defense,Blancas,7,,1.0,100.0,,100.0,93.0,0.4666666666666667,0.4667,0.0,0,0,0,1,0.3877551020408163,5.448979591836735,,0.0,49,100.0,,,principiante,0.1532
